lat,lon,object_class,geometry
39.0636389,110.9729928,cooling_tower,POINT (110.9729928 39.0636389)
37.7367070,110.1746502,cooling_tower,POINT (110.1746502 37.736707)
37.4208792,110.8216105,cooling_tower,POINT (110.8216105 37.4208792)
37.4213881,110.8222926,cooling_tower,POINT (110.8222926 37.4213881)
48.6979054,21.2714736,cooling_tower,POINT (21.2714736 48.6979054)
48.6976069,21.2715391,cooling_tower,POINT (21.2715391 48.6976069)
48.6977501,21.2714759,cooling_tower,POINT (21.2714759 48.6977501)
48.6980453,21.2714761,cooling_tower,POINT (21.2714761 48.6980453)
50.5652839,13.5985743,cooling_tower,POINT (13.5985743 50.5652839)
50.5656326,13.6014790,cooling_tower,POINT (13.601479 50.5656326)
41.6639330,-91.5448894,cooling_tower,POINT (-91.5448894 41.663933)
41.6639393,-91.5451716,cooling_tower,POINT (-91.5451716 41.6639393)
40.6190041,21.6802740,cooling_tower,POINT (21.680274 40.6190041)
40.6200286,21.6808269,cooling_tower,POINT (21.6808269 40.6200286)
24.8709342,75.6257452,cooling_tower,POINT (75.6257452 24.8709342)
24.8757479,75.6174311,cooling_tower,POINT (75.6174311 24.8757479)
24.8723608,75.6263708,cooling_tower,POINT (75.6263708 24.8723608)
24.8750865,75.6159275,cooling_tower,POINT (75.6159275 24.8750865)
43.8693135,26.0079348,cooling_tower,POINT (26.0079348 43.8693135)
47.1456171,37.5794031,cooling_tower,POINT (37.5794031 47.1456171)
47.1451426,37.5799228,cooling_tower,POINT (37.5799228 47.1451426)
51.4188250,14.5644661,cooling_tower,POINT (14.5644661 51.418825)
51.4189917,14.5669089,cooling_tower,POINT (14.5669089 51.4189917)
51.4198758,14.5640871,cooling_tower,POINT (14.5640871 51.4198758)
51.4200424,14.5665298,cooling_tower,POINT (14.5665298 51.4200424)
51.4214355,14.5685156,cooling_tower,POINT (14.5685156 51.4214355)
51.4203870,14.5689084,cooling_tower,POINT (14.5689084 51.420387)
51.4193361,14.5692853,cooling_tower,POINT (14.5692853 51.4193361)
37.4176325,22.1069404,cooling_tower,POINT (22.1069404 37.4176325)
37.4163596,22.1082305,cooling_tower,POINT (22.1082305 37.4163596)
37.4185881,22.1066983,cooling_tower,POINT (22.1066983 37.4185881)
50.2807485,18.9442596,cooling_tower,POINT (18.9442596 50.2807485)
51.2697326,19.3216099,cooling_tower,POINT (19.3216099 51.2697326)
51.2713089,19.3309225,cooling_tower,POINT (19.3309225 51.2713089)
51.2697345,19.3309092,cooling_tower,POINT (19.3309092 51.2697345)
51.2697310,19.3262633,cooling_tower,POINT (19.3262633 51.269731)
51.2713098,19.3262439,cooling_tower,POINT (19.3262439 51.2713098)
51.2714613,19.3183494,cooling_tower,POINT (19.3183494 51.2714613)
51.2713035,19.3216064,cooling_tower,POINT (19.3216064 51.2713035)
40.4093297,21.7892406,cooling_tower,POINT (21.7892406 40.4093297)
40.4093240,21.7892422,cooling_tower,POINT (21.7892422 40.409324)
40.4113328,21.7881462,cooling_tower,POINT (21.7881462 40.4113328)
40.4113271,21.7881478,cooling_tower,POINT (21.7881478 40.4113271)
40.4083219,21.7897899,cooling_tower,POINT (21.7897899 40.4083219)
40.4103297,21.7886845,cooling_tower,POINT (21.7886845 40.4103297)
40.4103353,21.7886829,cooling_tower,POINT (21.7886829 40.4103353)
40.4083162,21.7897916,cooling_tower,POINT (21.7897916 40.4083162)
54.6644353,20.5828209,cooling_tower,POINT (20.5828209 54.6644353)
40.3663758,110.0000147,cooling_tower,POINT (110.0000147 40.3663758)
40.3696654,109.9997347,cooling_tower,POINT (109.9997347 40.3696654)
40.3649043,110.0000370,cooling_tower,POINT (110.000037 40.3649043)
40.3681251,109.9997422,cooling_tower,POINT (109.9997422 40.3681251)
40.3710672,109.9997049,cooling_tower,POINT (109.9997049 40.3710672)
40.3649186,110.0015748,cooling_tower,POINT (110.0015748 40.3649186)
30.8714044,118.8647231,cooling_tower,POINT (118.8647231 30.8714044)
43.4407506,-7.8575549,cooling_tower,POINT (-7.8575549 43.4407506)
43.4411350,-7.8558728,cooling_tower,POINT (-7.8558728 43.441135)
43.4382655,-7.8637614,cooling_tower,POINT (-7.8637614 43.4382655)
43.4371707,-7.8644419,cooling_tower,POINT (-7.8644419 43.4371707)
38.9796058,112.5368624,cooling_tower,POINT (112.5368624 38.9796058)
45.8028202,5.2732575,cooling_tower,POINT (5.2732575 45.8028202)
45.8023755,5.2704858,cooling_tower,POINT (5.2704858 45.8023755)
45.8014161,5.2722241,cooling_tower,POINT (5.2722241 45.8014161)
45.8037356,5.2714456,cooling_tower,POINT (5.2714456 45.8037356)
32.7933450,35.0515698,cooling_tower,POINT (35.0515698 32.793345)
32.7933677,35.0523851,cooling_tower,POINT (35.0523851 32.7933677)
41.7160870,-86.9139742,cooling_tower,POINT (-86.9139742 41.716087)
55.0817553,73.2097710,cooling_tower,POINT (73.209771 55.0817553)
55.0823103,73.2092957,cooling_tower,POINT (73.2092957 55.0823103)
55.0832608,73.2187653,cooling_tower,POINT (73.2187653 55.0832608)
55.0811892,73.2102269,cooling_tower,POINT (73.21022689999999 55.0811892)
55.0835549,73.2199341,cooling_tower,POINT (73.2199341 55.0835549)
50.3494161,19.1429861,cooling_tower,POINT (19.1429861 50.3494161)
50.3508731,19.1437702,cooling_tower,POINT (19.1437702 50.3508731)
50.3002895,3.3135195,cooling_tower,POINT (3.3135195 50.3002895)
50.6023332,5.4899175,cooling_tower,POINT (5.4899175 50.6023332)
40.3954769,21.9265580,cooling_tower,POINT (21.926558 40.3954769)
40.3946105,21.9291550,cooling_tower,POINT (21.929155 40.3946105)
40.3963427,21.9239897,cooling_tower,POINT (21.9239897 40.3963427)
40.3959431,21.9252693,cooling_tower,POINT (21.9252693 40.3959431)
40.3950107,21.9278284,cooling_tower,POINT (21.9278284 40.3950107)
50.2085657,19.1994752,cooling_tower,POINT (19.1994752 50.2085657)
50.2085039,19.2017245,cooling_tower,POINT (19.2017245 50.2085039)
50.2096700,19.2006732,cooling_tower,POINT (19.2006732 50.20967)
50.2110690,19.2296053,cooling_tower,POINT (19.2296053 50.211069)
50.2105355,19.2300861,cooling_tower,POINT (19.2300861 50.2105355)
50.2099993,19.2305692,cooling_tower,POINT (19.2305692 50.2099993)
-26.0280242,29.6012295,cooling_tower,POINT (29.6012295 -26.0280242)
-26.0354257,29.5988505,cooling_tower,POINT (29.5988505 -26.0354257)
-26.0358178,29.6004238,cooling_tower,POINT (29.6004238 -26.0358178)
-26.0269901,29.6032393,cooling_tower,POINT (29.6032393 -26.0269901)
-26.0265824,29.6016802,cooling_tower,POINT (29.6016802 -26.0265824)
-26.0284291,29.6028139,cooling_tower,POINT (29.6028139 -26.0284291)
-26.0372510,29.5999751,cooling_tower,POINT (29.5999751 -26.037251)
43.8645418,26.0022918,cooling_tower,POINT (26.0022918 43.8645418)
43.8647483,26.0021327,cooling_tower,POINT (26.0021327 43.8647483)
43.8649489,26.0019830,cooling_tower,POINT (26.001983 43.8649489)
43.8641312,26.0025967,cooling_tower,POINT (26.0025967 43.8641312)
43.8609450,26.0119634,cooling_tower,POINT (26.0119634 43.860945)
43.8643414,26.0024437,cooling_tower,POINT (26.0024437 43.8643414)
43.8610526,26.0119783,cooling_tower,POINT (26.0119783 43.8610526)
50.0593943,15.7240569,cooling_tower,POINT (15.7240569 50.0593943)
40.1093085,44.5045875,cooling_tower,POINT (44.5045875 40.1093085)
40.1112976,44.5057237,cooling_tower,POINT (44.5057237 40.1112976)
40.1102351,44.5046694,cooling_tower,POINT (44.5046694 40.1102351)
40.1108064,44.5051659,cooling_tower,POINT (44.5051659 40.1108064)
40.8665417,30.3896958,cooling_tower,POINT (30.3896958 40.8665417)
40.8647863,30.3956983,cooling_tower,POINT (30.3956983 40.8647863)
40.8659807,30.3923050,cooling_tower,POINT (30.392305 40.8659807)
53.4915578,9.9499351,cooling_tower,POINT (9.949935099999999 53.4915578)
50.4472279,30.6477666,cooling_tower,POINT (30.6477666 50.4472279)
50.4474769,30.6486134,cooling_tower,POINT (30.6486134 50.4474769)
51.7402941,19.4505025,cooling_tower,POINT (19.4505025 51.7402941)
51.0374796,17.1513956,cooling_tower,POINT (17.1513956 51.0374796)
51.0379020,17.1517359,cooling_tower,POINT (17.1517359 51.037902)
42.2827430,23.0326464,cooling_tower,POINT (23.0326464 42.282743)
42.2816481,23.0324705,cooling_tower,POINT (23.0324705 42.2816481)
42.2825837,23.0343395,cooling_tower,POINT (23.0343395 42.2825837)
47.8915494,106.8004540,cooling_tower,POINT (106.800454 47.8915494)
47.8923623,106.8004083,cooling_tower,POINT (106.8004083 47.8923623)
27.0437627,115.0209182,cooling_tower,POINT (115.0209182 27.0437627)
27.0437511,115.0229978,cooling_tower,POINT (115.0229978 27.0437511)
36.4877678,113.0440761,cooling_tower,POINT (113.0440761 36.4877678)
36.4882429,113.0447207,cooling_tower,POINT (113.0447207 36.4882429)
26.0094776,104.5203499,cooling_tower,POINT (104.5203499 26.0094776)
26.0125778,104.5097277,cooling_tower,POINT (104.5097277 26.0125778)
26.0127504,104.5085200,cooling_tower,POINT (104.50852 26.0127504)
26.0097101,104.5192116,cooling_tower,POINT (104.5192116 26.0097101)
25.1040469,104.6139026,cooling_tower,POINT (104.6139026 25.1040469)
25.1042657,104.6156348,cooling_tower,POINT (104.6156348 25.1042657)
33.0747975,111.8561935,cooling_tower,POINT (111.8561935 33.0747975)
36.6644403,114.3208382,cooling_tower,POINT (114.3208382 36.6644403)
36.6649454,114.3218405,cooling_tower,POINT (114.3218405 36.6649454)
36.6646862,114.3213352,cooling_tower,POINT (114.3213352 36.6646862)
36.6639753,114.3209831,cooling_tower,POINT (114.3209831 36.6639753)
36.4895857,114.4194651,cooling_tower,POINT (114.4194651 36.4895857)
36.4887945,114.4226981,cooling_tower,POINT (114.4226981 36.4887945)
36.4890537,114.4215076,cooling_tower,POINT (114.4215076 36.4890537)
36.4884235,114.4199331,cooling_tower,POINT (114.4199331 36.4884235)
36.4899777,114.4217390,cooling_tower,POINT (114.421739 36.4899777)
36.4897650,114.4229792,cooling_tower,POINT (114.4229792 36.489765)
36.4903632,114.4202675,cooling_tower,POINT (114.4202675 36.4903632)
36.4881766,114.4212509,cooling_tower,POINT (114.4212509 36.4881766)
49.2835678,120.8408362,cooling_tower,POINT (120.8408362 49.2835678)
49.2842059,120.8405304,cooling_tower,POINT (120.8405304 49.2842059)
34.6842664,112.3747539,cooling_tower,POINT (112.3747539 34.6842664)
34.8072788,112.4381895,cooling_tower,POINT (112.4381895 34.8072788)
34.6799216,112.3775802,cooling_tower,POINT (112.3775802 34.6799216)
34.6825591,112.3815470,cooling_tower,POINT (112.381547 34.6825591)
34.6841136,112.3761826,cooling_tower,POINT (112.3761826 34.6841136)
34.8065676,112.4379234,cooling_tower,POINT (112.4379234 34.8065676)
34.6829975,112.3800445,cooling_tower,POINT (112.3800445 34.6829975)
27.4890892,104.9493237,cooling_tower,POINT (104.9493237 27.4890892)
27.4906514,104.9493063,cooling_tower,POINT (104.9493063 27.4906514)
41.2063909,123.2363261,cooling_tower,POINT (123.2363261 41.2063909)
41.2073712,123.2360302,cooling_tower,POINT (123.2360302 41.2073712)
41.2068062,123.2355002,cooling_tower,POINT (123.2355002 41.2068062)
-38.1776578,146.3407778,cooling_tower,POINT (146.3407778 -38.1776578)
-38.1764559,146.3405917,cooling_tower,POINT (146.3405917 -38.1764559)
31.1438493,114.8938620,cooling_tower,POINT (114.893862 31.1438493)
31.1438210,114.8956975,cooling_tower,POINT (114.8956975 31.143821)
33.3475920,106.1391617,cooling_tower,POINT (106.1391617 33.347592)
34.3565937,107.1102293,cooling_tower,POINT (107.1102293 34.3565937)
34.3560710,107.1097181,cooling_tower,POINT (107.1097181 34.356071)
50.9945160,6.6664643,cooling_tower,POINT (6.6664643 50.994516)
36.8474065,113.4706791,cooling_tower,POINT (113.4706791 36.8474065)
42.8700420,125.1624343,cooling_tower,POINT (125.1624343 42.870042)
42.8691814,125.1614278,cooling_tower,POINT (125.1614278 42.8691814)
56.0099213,-3.6823965,cooling_tower,POINT (-3.6823965 56.0099213)
38.9267959,121.6033193,cooling_tower,POINT (121.6033193 38.9267959)
52.0098543,18.5436274,cooling_tower,POINT (18.5436274 52.0098543)
52.0088613,18.5444689,cooling_tower,POINT (18.5444689 52.0088613)
52.0101829,18.5452008,cooling_tower,POINT (18.5452008 52.0101829)
52.0092710,18.5460339,cooling_tower,POINT (18.5460339 52.009271)
52.0147085,18.5442093,cooling_tower,POINT (18.5442093 52.0147085)
40.1995223,111.3611939,cooling_tower,POINT (111.3611939 40.1995223)
40.1974092,111.3571932,cooling_tower,POINT (111.3571932 40.1974092)
40.1885398,111.3565072,cooling_tower,POINT (111.3565072 40.1885398)
40.1897769,111.3565224,cooling_tower,POINT (111.3565224 40.1897769)
40.1974457,111.3531576,cooling_tower,POINT (111.3531576 40.1974457)
40.1995364,111.3600140,cooling_tower,POINT (111.360014 40.1995364)
40.1989109,111.3531514,cooling_tower,POINT (111.3531514 40.1989109)
40.1974225,111.3552466,cooling_tower,POINT (111.3552466 40.1974225)
50.3946925,4.3813235,cooling_tower,POINT (4.3813235 50.3946925)
43.1947588,23.5847694,cooling_tower,POINT (23.5847694 43.1947588)
50.4682800,2.7308450,cooling_tower,POINT (2.730845 50.46828)
32.6888031,116.9028910,cooling_tower,POINT (116.902891 32.6888031)
32.6830627,116.9062864,cooling_tower,POINT (116.9062864 32.6830627)
32.6899909,116.9042731,cooling_tower,POINT (116.9042731 32.6899909)
23.6507312,107.1307975,cooling_tower,POINT (107.1307975 23.6507312)
23.6518050,107.1308133,cooling_tower,POINT (107.1308133 23.651805)
34.3752159,113.0572726,cooling_tower,POINT (113.0572726 34.3752159)
34.3758273,113.0560207,cooling_tower,POINT (113.0560207 34.3758273)
51.4009512,11.9489318,cooling_tower,POINT (11.9489318 51.4009512)
51.4003661,11.9474832,cooling_tower,POINT (11.9474832 51.4003661)
38.9080797,121.5526409,cooling_tower,POINT (121.5526409 38.9080797)
38.9085653,121.5533645,cooling_tower,POINT (121.5533645 38.9085653)
17.6235315,80.6844220,cooling_tower,POINT (80.684422 17.6235315)
17.6221942,80.6983767,cooling_tower,POINT (80.6983767 17.6221942)
17.6233412,80.6854632,cooling_tower,POINT (80.6854632 17.6233412)
17.6236288,80.6934536,cooling_tower,POINT (80.6934536 17.6236288)
17.6208047,80.6982705,cooling_tower,POINT (80.69827050000001 17.6208047)
17.6235256,80.6948507,cooling_tower,POINT (80.6948507 17.6235256)
17.6225192,80.6843496,cooling_tower,POINT (80.6843496 17.6225192)
17.6223158,80.6966408,cooling_tower,POINT (80.6966408 17.6223158)
17.6209385,80.6965363,cooling_tower,POINT (80.69653630000001 17.6209385)
17.6224986,80.6854165,cooling_tower,POINT (80.6854165 17.6224986)
17.6219288,80.7064381,cooling_tower,POINT (80.7064381 17.6219288)
42.8411538,71.4877023,cooling_tower,POINT (71.4877023 42.8411538)
42.8431483,71.4886345,cooling_tower,POINT (71.4886345 42.8431483)
42.8421391,71.4881795,cooling_tower,POINT (71.4881795 42.8421391)
42.8413516,71.4859828,cooling_tower,POINT (71.4859828 42.8413516)
43.6679091,122.1559822,cooling_tower,POINT (122.1559822 43.6679091)
43.6686247,122.1567611,cooling_tower,POINT (122.1567611 43.6686247)
43.6676071,122.1549919,cooling_tower,POINT (122.1549919 43.6676071)
43.6689166,122.1577500,cooling_tower,POINT (122.15775 43.6689166)
51.9994827,8.6163732,cooling_tower,POINT (8.6163732 51.9994827)
40.4794042,21.7273796,cooling_tower,POINT (21.7273796 40.4794042)
40.4794067,21.7273810,cooling_tower,POINT (21.727381 40.4794067)
40.4801518,21.7267090,cooling_tower,POINT (21.726709 40.4801518)
40.4809520,21.7258342,cooling_tower,POINT (21.7258342 40.480952)
40.4815696,21.7244919,cooling_tower,POINT (21.7244919 40.4815696)
35.2484648,113.3737108,cooling_tower,POINT (113.3737108 35.2484648)
35.2484533,113.3661391,cooling_tower,POINT (113.3661391 35.2484533)
35.2484715,113.3724742,cooling_tower,POINT (113.3724742 35.2484715)
35.2484316,113.3673896,cooling_tower,POINT (113.3673896 35.2484316)
35.3444483,113.3976810,cooling_tower,POINT (113.397681 35.3444483)
24.3943861,116.2573295,cooling_tower,POINT (116.2573295 24.3943861)
24.3959255,116.2636710,cooling_tower,POINT (116.263671 24.3959255)
24.3967740,116.2646663,cooling_tower,POINT (116.2646663 24.396774)
24.3955481,116.2584077,cooling_tower,POINT (116.2584077 24.3955481)
24.3930846,116.2562449,cooling_tower,POINT (116.2562449 24.3930846)
24.3927824,116.2577697,cooling_tower,POINT (116.2577697 24.3927824)
42.1429109,25.9975876,cooling_tower,POINT (25.9975876 42.1429109)
42.1439115,25.9986144,cooling_tower,POINT (25.9986144 42.1439115)
42.2589342,26.1304552,cooling_tower,POINT (26.1304552 42.2589342)
51.0369939,6.6302291,cooling_tower,POINT (6.6302291 51.0369939)
51.0369804,6.6356510,cooling_tower,POINT (6.635651 51.0369804)
41.5991137,-83.0908123,cooling_tower,POINT (-83.0908123 41.5991137)
24.5875542,113.5841631,cooling_tower,POINT (113.5841631 24.5875542)
24.5861955,113.5834873,cooling_tower,POINT (113.5834873 24.5861955)
16.5981839,80.5435654,cooling_tower,POINT (80.54356540000001 16.5981839)
38.2049927,15.2664822,cooling_tower,POINT (15.2664822 38.2049927)
40.6229718,20.7718018,cooling_tower,POINT (20.7718018 40.6229718)
-32.3964625,150.9532363,cooling_tower,POINT (150.9532363 -32.3964625)
-32.3976715,150.9524955,cooling_tower,POINT (150.9524955 -32.3976715)
43.8638691,26.0084718,cooling_tower,POINT (26.0084718 43.8638691)
43.8689059,26.0086708,cooling_tower,POINT (26.0086708 43.8689059)
43.8644966,26.0085437,cooling_tower,POINT (26.0085437 43.8644966)
43.8632580,26.0084151,cooling_tower,POINT (26.0084151 43.863258)
43.8694788,26.0087276,cooling_tower,POINT (26.0087276 43.8694788)
43.8650946,26.0085951,cooling_tower,POINT (26.0085951 43.8650946)
50.4129009,14.4231249,cooling_tower,POINT (14.4231249 50.4129009)
43.8586753,87.3192835,cooling_tower,POINT (87.3192835 43.8586753)
51.0378051,6.6157502,cooling_tower,POINT (6.6157502 51.0378051)
51.0381298,6.6142894,cooling_tower,POINT (6.6142894 51.0381298)
51.0387601,6.6154725,cooling_tower,POINT (6.6154725 51.0387601)
51.0389944,6.6129950,cooling_tower,POINT (6.612995 51.0389944)
51.0398407,6.6146496,cooling_tower,POINT (6.6146496 51.0398407)
29.7388174,116.0395702,cooling_tower,POINT (116.0395702 29.7388174)
47.1628493,23.8969555,cooling_tower,POINT (23.8969555 47.1628493)
47.1630860,23.8972834,cooling_tower,POINT (23.8972834 47.163086)
46.4676711,24.1893022,cooling_tower,POINT (24.1893022 46.4676711)
46.4683044,24.1900992,cooling_tower,POINT (24.1900992 46.4683044)
46.4677227,24.1905027,cooling_tower,POINT (24.1905027 46.4677227)
46.4682703,24.1889013,cooling_tower,POINT (24.1889013 46.4682703)
45.3067416,21.8815650,cooling_tower,POINT (21.881565 45.3067416)
48.6994708,18.5344851,cooling_tower,POINT (18.5344851 48.6994708)
51.4611597,21.9703381,cooling_tower,POINT (21.9703381 51.4611597)
51.4617985,21.9721461,cooling_tower,POINT (21.9721461 51.4617985)
50.9799880,5.7914663,cooling_tower,POINT (5.7914663 50.979988)
47.1437249,37.5767303,cooling_tower,POINT (37.5767303 47.1437249)
47.1441459,37.5843472,cooling_tower,POINT (37.5843472 47.1441459)
47.1445634,37.5850962,cooling_tower,POINT (37.5850962 47.1445634)
47.1471536,37.5836445,cooling_tower,POINT (37.5836445 47.1471536)
47.1439000,37.5850818,cooling_tower,POINT (37.5850818 47.1439)
47.1473438,37.5828179,cooling_tower,POINT (37.5828179 47.1473438)
47.1446877,37.5845176,cooling_tower,POINT (37.5845176 47.1446877)
47.1680117,37.5656785,cooling_tower,POINT (37.5656785 47.1680117)
47.1653622,37.5512509,cooling_tower,POINT (37.5512509 47.1653622)
47.1685744,37.5651450,cooling_tower,POINT (37.565145 47.1685744)
52.4827910,72.0313576,cooling_tower,POINT (72.03135760000001 52.482791)
52.4821577,72.0313967,cooling_tower,POINT (72.0313967 52.4821577)
45.0961743,21.8584460,cooling_tower,POINT (21.858446 45.0961743)
46.5629123,131.6710630,cooling_tower,POINT (131.671063 46.5629123)
46.5586259,131.6660051,cooling_tower,POINT (131.6660051 46.5586259)
46.5612811,131.6682611,cooling_tower,POINT (131.6682611 46.5612811)
46.5617914,131.6691007,cooling_tower,POINT (131.6691007 46.5617914)
46.5595700,131.6675590,cooling_tower,POINT (131.667559 46.55957)
46.5623552,131.6700867,cooling_tower,POINT (131.6700867 46.5623552)
50.9487889,14.9175667,cooling_tower,POINT (14.9175667 50.9487889)
50.9499781,14.9080666,cooling_tower,POINT (14.9080666 50.9499781)
50.9493859,14.9160465,cooling_tower,POINT (14.9160465 50.9493859)
50.9500473,14.9099019,cooling_tower,POINT (14.9099019 50.9500473)
